Evan.Fournier,0.0(0.0),0.049709414015620845(0.049709414015620845),0.09407769855563597(0.09407769855563597),0.0(0.0),0.23511749334524668(0.23511749334524668),0.5823513565364568(0.5823513565364568),0.5648035695386249(0.5648035695386249),0.3985516948576103(0.3985516948576103),0.1933278960911191(0.1933278960911191),0.15986517333569694(0.15986517333569694),0.41779822453503174(0.41779822453503174),0.304243391893621(0.304243391893621),0.3235614561802829(0.3235614561802829),0.2633129176067929(0.2633129176067929),0.5063526356450606(0.5063526356450606)
Terrence.Ross,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.4786152111284803(0.4786152111284803),0.44780358996763564(0.44780358996763564),0.5407355986667879(0.5407355986667879),0.47950060266056876(0.47950060266056876),0.09735756691395032(0.09735756691395032),0.15236341489650415(0.15236341489650415),0.2808307321983419(0.2808307321983419),0.07713801267088194(0.07713801267088194),0.24604829374883347(0.24604829374883347),0.44544889909326907(0.44544889909326907),0.6908946735581301(0.6908946735581301)
Ben.McLemore,0.0(0.0),0.05425021990434278(0.05425021990434278),0.17640815117916786(0.17640815117916786),0.0(0.0),0.40413677743402454(0.40413677743402454),0.37410630258320915(0.37410630258320915),0.5212875193209741(0.5212875193209741),0.49152931955168505(0.49152931955168505),0.22768781475879832(0.22768781475879832),0.09922889264946227(0.09922889264946227),0.2251016567380458(0.2251016567380458),0.21635276398817338(0.21635276398817338),0.18495469480744794(0.18495469480744794),0.4854230741225309(0.4854230741225309),0.5315878292608921(0.5315878292608921)
Patrick.McCaw,0.0(0.0),0.0(0.0),0.20470134958774608(0.20470134958774608),0.0(0.0),0.5265761614955168(0.5265761614955168),0.1836411538467835(0.1836411538467835),0.51062873158809(0.51062873158809),0.6025769121846449(0.6025769121846449),0.14511887462297296(0.14511887462297296),0.0(0.0),0.17696141814082064(0.17696141814082064),0.30013813244227106(0.30013813244227106),0.16176412438000304(0.16176412438000304),0.18257653580393193(0.18257653580393193),0.660090690877786(0.660090690877786)
Nick.Young,0.0(0.0),0.040179559851010606(0.040179559851010606),0.04355129587309409(0.04355129587309409),0.0(0.0),0.38607614095469583(0.38607614095469583),0.8162505085632872(0.8162505085632872),0.503209682260322(0.503209682260322),0.595226263302807(0.595226263302807),0.030240653397291296(0.030240653397291296),0.11871831807593727(0.11871831807593727),0.20404286830837176(0.20404286830837176),0.059850598511260795(0.059850598511260795),0.0891978752976921(0.0891978752976921),0.3497657611224694(0.3497657611224694),0.8681148850588749(0.8681148850588749)
JR.Smith,0.0(0.0),0.0(0.0),0.0(0.0),0.08167429618071599(0.08167429618071599),0.6068965320103812(0.6068965320103812),0.13785263993360672(0.13785263993360672),0.4791377163462512(0.4791377163462512),0.506744286068735(0.506744286068735),0.18598150751762205(0.18598150751762205),0.3746442529572908(0.3746442529572908),0.07787079730866532(0.07787079730866532),0.04116738441442965(0.04116738441442965),0.02149315768657618(0.02149315768657618),0.24923108584854847(0.24923108584854847),1.0(1.0)
Ian.Clark,0.0(0.0),0.0(0.0),0.3142161230841547(0.3142161230841547),0.0(0.0),0.3457634070612629(0.3457634070612629),0.26757060074534456(0.26757060074534456),0.45307768555311595(0.45307768555311595),0.45740444082344556(0.45740444082344556),0.22248755726810113(0.22248755726810113),0.13984245371949178(0.13984245371949178),0.3077642561652488(0.3077642561652488),0.2405759083443691(0.2405759083443691),0.3436218077967156(0.3436218077967156),0.3700017121235922(0.3700017121235922),0.49495338438424463(0.49495338438424463)
Joe.Harris,0.0(0.0),0.0638091883947927(0.0638091883947927),0.2017278737782097(0.2017278737782097),0.0(0.0),0.4856798626684605(0.4856798626684605),0.6540902936072897(0.6540902936072897),0.44779824476750707(0.44779824476750707),0.4469811312776629(0.4469811312776629),0.09156713371462957(0.09156713371462957),0.0(0.0),0.16597201765060401(0.16597201765060401),0.2686873729869134(0.2686873729869134),0.04603153108925163(0.04603153108925163),0.12660849560730994(0.12660849560730994),0.8026908169259279(0.8026908169259279)
Stephen.Curry,0.0(0.0),0.04467700516442299(0.04467700516442299),0.12106538071211027(0.12106538071211027),0.021264647172574706(0.021264647172574706),0.16882232492144317(0.16882232492144317),0.20386197574845952(0.20386197574845952),0.44576571961435835(0.44576571961435835),0.6094163241165651(0.6094163241165651),0.27159768129707573(0.27159768129707573),0.29262615440538925(0.29262615440538925),0.46273272138524063(0.46273272138524063),0.21859505635542426(0.21859505635542426),0.11083985288643405(0.11083985288643405),0.2774417795603582(0.2774417795603582),0.7184979841009279(0.7184979841009279)
Justin.Holiday,0.0(0.0),0.0(0.0),0.22824617296390964(0.22824617296390964),0.0(0.0),0.5384486747142411(0.5384486747142411),0.38007003069452444(0.38007003069452444),0.40204909539614436(0.40204909539614436),0.45170810805171346(0.45170810805171346),0.29219745403114983(0.29219745403114983),0.11227415567994702(0.11227415567994702),0.13178245968788696(0.13178245968788696),0.1893520948948989(0.1893520948948989),0.057605546357712076(0.057605546357712076),0.4411293964312131(0.4411293964312131),0.6671830137326598(0.6671830137326598)
Avery.Bradley,0.0(0.0),0.12434610614212087(0.12434610614212087),0.2274426369116111(0.2274426369116111),0.0(0.0),0.253394357865488(0.253394357865488),0.7589886561770733(0.7589886561770733),0.39604088605099397(0.39604088605099397),0.329519021807252(0.329519021807252),0.13740296495701415(0.13740296495701415),0.20119784274794777(0.20119784274794777),0.3330586262392845(0.3330586262392845),0.27244043657864164(0.27244043657864164),0.13948969764534616(0.13948969764534616),0.5145763442973915(0.5145763442973915),0.4699402498443213(0.4699402498443213)
Alex.Abrines,0.0(0.0),0.07475767789122872(0.07475767789122872),0.0(0.0),0.0(0.0),0.6981515208965117(0.6981515208965117),0.36226046074761925(0.36226046074761925),0.379349479174593(0.379349479174593),0.470127152073073(0.470127152073073),0.29704494559052924(0.29704494559052924),0.0(0.0),0.11574392316845074(0.11574392316845074),0.09367327962798741(0.09367327962798741),0.11294433189863334(0.11294433189863334),0.1570064156784002(0.1570064156784002),0.9513071793015372(0.9513071793015372)
Glenn.Robinson,0.0(0.0),0.15835707343421274(0.15835707343421274),0.24876212639840276(0.24876212639840276),0.0(0.0),0.47202078723853796(0.47202078723853796),0.3208052217616572(0.3208052217616572),0.3791103245664736(0.3791103245664736),0.5923042397094499(0.5923042397094499),0.20746238230820407(0.20746238230820407),0.0(0.0),0.12791847397839376(0.12791847397839376),0.23601300674084824(0.23601300674084824),0.16944781019116345(0.16944781019116345),0.5321920603454601(0.5321920603454601),0.48378943632907573(0.48378943632907573)
CJ.McCollum,0.0(0.0),0.032442831388906176(0.032442831388906176),0.0659349859021896(0.0659349859021896),0.0(0.0),0.19702397794483617(0.19702397794483617),0.48070393240349724(0.48070393240349724),0.353774016597549(0.353774016597549),0.3291132956120622(0.3291132956120622),0.11516381142522776(0.11516381142522776),0.38571698111719627(0.38571698111719627),0.6077801600450624(0.6077801600450624),0.18654018970486919(0.18654018970486919),0.3189740195461525(0.3189740195461525),0.6131108619631114(0.6131108619631114),0.40055776075275484(0.40055776075275484)
Courtney.Lee,0.0(0.0),0.07573599006636268(0.07573599006636268),0.07151911137102475(0.07151911137102475),0.0(0.0),0.4367121576859246(0.4367121576859246),0.5068722416523836(0.5068722416523836),0.3530929356559311(0.3530929356559311),0.4497182928937358(0.4497182928937358),0.10109256057634078(0.10109256057634078),0.3003064138579874(0.3003064138579874),0.2707607640206939(0.2707607640206939),0.15814149537371436(0.15814149537371436),0.23985359705890358(0.23985359705890358),0.5802746137038162(0.5802746137038162),0.5023937439827335(0.5023937439827335)
Joe.Ingles,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.5236841942377841(0.5236841942377841),0.35434395355442894(0.35434395355442894),0.347374841039392(0.347374841039392),0.28123532356084985(0.28123532356084985),0.19256067398827575(0.19256067398827575),0.2057705242022394(0.2057705242022394),0.4256867440622098(0.4256867440622098),0.1924745323877653(0.1924745323877653),0.07593653267702642(0.07593653267702642),0.2153470951491104(0.2153470951491104),0.8133776936253047(0.8133776936253047)
Tim.Hardaway,0.0(0.0),0.06578947284033404(0.06578947284033404),0.11885050705239111(0.11885050705239111),0.0(0.0),0.3619734444244833(0.3619734444244833),0.41029297013198757(0.41029297013198757),0.34695453670538384(0.34695453670538384),0.5777336914838711(0.5777336914838711),0.14708960783100733(0.14708960783100733),0.19225166479550612(0.19225166479550612),0.3306495221708279(0.3306495221708279),0.3002519822310892(0.3002519822310892),0.148587057497879(0.148587057497879),0.275872833945054(0.275872833945054),0.6011817971134645(0.6011817971134645)
Jamal.Murray,0.0(0.0),0.03461972188482381(0.03461972188482381),0.10518342487474146(0.10518342487474146),0.0(0.0),0.2769276419462096(0.2769276419462096),0.5337822159267535(0.5337822159267535),0.3465906898144893(0.3465906898144893),0.45782747196302254(0.45782747196302254),0.19893037509676434(0.19893037509676434),0.23026479680005596(0.23026479680005596),0.44829214012023555(0.44829214012023555),0.22899379348269447(0.22899379348269447),0.22752063073146944(0.22752063073146944),0.3090588211257363(0.3090588211257363),0.6176739809719(0.6176739809719)
Langston.Galloway,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.49569874667635644(0.49569874667635644),0.27777306434712873(0.27777306434712873),0.3373928050312966(0.3373928050312966),0.5471656974603842(0.5471656974603842),0.08923293355874971(0.08923293355874971),0.1352882002771562(0.1352882002771562),0.4079055294860427(0.4079055294860427),0.0709023994484758(0.0709023994484758),0.08645958073208154(0.08645958073208154),0.511096939613946(0.511096939613946),0.7420002412580021(0.7420002412580021)
Jason.Terry,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.6826843941186671(0.6826843941186671),0.28979802232187785(0.28979802232187785),0.31336913487270107(0.31336913487270107),0.6027876385411743(0.6027876385411743),0.15885123122863348(0.15885123122863348),0.0(0.0),0.21185011131636558(0.21185011131636558),0.10390466131508323(0.10390466131508323),0.1554276791790832(0.1554276791790832),0.14728672714446278(0.14728672714446278),0.9220071002262069(0.9220071002262069)
Nik.Stauskas,0.0(0.0),0.0(0.0),0.07099323610771939(0.07099323610771939),0.0(0.0),0.4371904129043392(0.4371904129043392),0.7196887770681243(0.7196887770681243),0.309912851329832(0.309912851329832),0.39857841903016206(0.39857841903016206),0.15578959170768295(0.15578959170768295),0.24040183156940664(0.24040183156940664),0.30897953915220655(0.30897953915220655),0.24496282649055387(0.24496282649055387),0.10274640981775125(0.10274640981775125),0.20819605689707546(0.20819605689707546),0.7408877146377022(0.7408877146377022)
Kentavious.Caldwell-Pope,0.0(0.0),0.06964704990832613(0.06964704990832613),0.055919700113955806(0.055919700113955806),0.0(0.0),0.2784945682007247(0.2784945682007247),0.7740278895755889(0.7740278895755889),0.303564681050896(0.303564681050896),0.5788136239587847(0.5788136239587847),0.06723658339230953(0.06723658339230953),0.11614010306276656(0.11614010306276656),0.42813046037488206(0.42813046037488206),0.1348215875086388(0.1348215875086388),0.18317952464951248(0.18317952464951248),0.5010774669238232(0.5010774669238232),0.6184026566075479(0.6184026566075479)
Mirza.Teletovic,0.0(0.0),0.0(0.0),0.08915810621252208(0.08915810621252208),0.14192113154242358(0.14192113154242358),0.6826967764133357(0.6826967764133357),0.5748943096546197(0.5748943096546197),0.28640492697389447(0.28640492697389447),0.5924444533902872(0.5924444533902872),0.09729587667374265(0.09729587667374265),0.0(0.0),0.0(0.0),0.09496823318591267(0.09496823318591267),0.07403365686609496(0.07403365686609496),0.1756874438118864(0.1756874438118864),0.9585220718240898(0.9585220718240898)
Otto.Porter,0.0(0.0),0.22897376897953378(0.22897376897953378),0.19549093225284292(0.19549093225284292),0.0692715615026471(0.0692715615026471),0.5130424248122712(0.5130424248122712),0.16953238370683926(0.16953238370683926),0.2844644353106399(0.2844644353106399),0.5606362845184635(0.5606362845184635),0.1590914210875277(0.1590914210875277),0.08385129144406236(0.08385129144406236),0.12626373827244286(0.12626373827244286),0.19700618577069023(0.19700618577069023),0.1885869963348768(0.1885869963348768),0.4785610848734017(0.4785610848734017),0.5574027970481787(0.5574027970481787)
TJ.Warren,0.0(0.0),0.30517497200935445(0.30517497200935445),0.20809139088290918(0.20809139088290918),0.0(0.0),0.2923311563033524(0.2923311563033524),0.16171061343808635(0.16171061343808635),0.28426096513025084(0.28426096513025084),0.602954002129631(0.602954002129631),0.16476226482678108(0.16476226482678108),0.27783435761156755(0.27783435761156755),0.26311127672459894(0.26311127672459894),0.3103203595380689(0.3103203595380689),0.5164141303935903(0.5164141303935903),0.5897316669720671(0.5897316669720671),0.15829465908517443(0.15829465908517443)
Seth.Curry,0.0(0.0),0.034005624599983006(0.034005624599983006),0.0(0.0),0.0(0.0),0.3854942122421161(0.3854942122421161),0.25985223087423304(0.25985223087423304),0.2753581113559768(0.2753581113559768),0.24361589835076947(0.24361589835076947),0.17546494710578858(0.17546494710578858),0.39233579178915506(0.39233579178915506),0.5791430981958072(0.5791430981958072),0.12381543067349333(0.12381543067349333),0.25016475899913415(0.25016475899913415),0.48889607401645924(0.48889607401645924),0.6022338238443757(0.6022338238443757)
Jeremy.Lamb,0.0(0.0),0.09214046407131159(0.09214046407131159),0.16645430444268447(0.16645430444268447),0.0(0.0),0.2801098329707626(0.2801098329707626),0.2801884791345549(0.2801884791345549),0.2722613214025176(0.2722613214025176),0.15655606416036877(0.15655606416036877),0.011125271912370458(0.011125271912370458),0.25928277557576485(0.25928277557576485),0.699769639394139(0.699769639394139),0.23411470471350077(0.23411470471350077),0.36487037389380134(0.36487037389380134),0.5103757673525441(0.5103757673525441),0.39096327034017814(0.39096327034017814)
Buddy.Hield,0.0(0.0),0.0(0.0),0.06674018430738264(0.06674018430738264),0.0(0.0),0.3953917043033131(0.3953917043033131),0.3652300935590143(0.3652300935590143),0.27053616462307617(0.27053616462307617),0.687233768451413(0.687233768451413),0.09963833665880488(0.09963833665880488),0.2892798440035243(0.2892798440035243),0.3402071227570826(0.3402071227570826),0.21261524321469574(0.21261524321469574),0.19010763591546145(0.19010763591546145),0.32242408881121926(0.32242408881121926),0.648825058988444(0.648825058988444)
Isaiah.Thomas,0.0(0.0),0.028687875278633874(0.028687875278633874),0.0323909008122085(0.0323909008122085),0.0(0.0),0.20906433703631883(0.20906433703631883),0.5774493950133475(0.5774493950133475),0.26172240300014127(0.26172240300014127),0.41935275452847837(0.41935275452847837),0.13832198870494206(0.13832198870494206),0.3592374933561367(0.3592374933561367),0.5960645275638915(0.5960645275638915),0.35500287180470974(0.35500287180470974),0.19133307338127858(0.19133307338127858),0.1847064246649237(0.1847064246649237),0.5766261813180608(0.5766261813180608)
Mike.Conley,0.0(0.0),0.021433216029360137(0.021433216029360137),0.0367837136727911(0.0367837136727911),0.0(0.0),0.17586471512470409(0.17586471512470409),0.42742794291285663(0.42742794291285663),0.2614878907093728(0.2614878907093728),0.2612232974907106(0.2612232974907106),0.2300499535858486(0.2300499535858486),0.3920342150390962(0.3920342150390962),0.7287223404577459(0.7287223404577459),0.20477763692452816(0.20477763692452816),0.32646827433710945(0.32646827433710945),0.371722894658958(0.371722894658958),0.5459934756206128(0.5459934756206128)
Danny.Green,0.0(0.0),0.10502679205332996(0.10502679205332996),0.056920146904039515(0.056920146904039515),0.0(0.0),0.6973535447745973(0.6973535447745973),0.2446819436042195(0.2446819436042195),0.26080371187893897(0.26080371187893897),0.5816975952819573(0.5816975952819573),0.27068330442105915(0.27068330442105915),0.0(0.0),0.1138257610508155(0.1138257610508155),0.09252857368182267(0.09252857368182267),0.12819698106299568(0.12819698106299568),0.2039596572124793(0.2039596572124793),0.9107069071143571(0.9107069071143571)
Kent.Bazemore,0.0(0.0),0.051977899892745455(0.051977899892745455),0.14084927675005132(0.14084927675005132),0.0(0.0),0.387869342881647(0.387869342881647),0.3305138102233193(0.3305138102233193),0.25748398532226907(0.25748398532226907),0.5337012316173384(0.5337012316173384),0.17097940034214532(0.17097940034214532),0.18498287927050588(0.18498287927050588),0.39196071179580294(0.39196071179580294),0.2836148801179597(0.2836148801179597),0.19884540286187263(0.19884540286187263),0.43211509414911864(0.43211509414911864),0.4816104620888568(0.4816104620888568)
Timothe.Luwawu-Cabarrot,0.0(0.0),0.0(0.0),0.2063654353591911(0.2063654353591911),0.0(0.0),0.5470809238561011(0.5470809238561011),0.5022354021580884(0.5022354021580884),0.24666533568839116(0.24666533568839116),0.5985282481658122(0.5985282481658122),0.11053772694210959(0.11053772694210959),0.14011992928210196(0.14011992928210196),0.14874553841514862(0.14874553841514862),0.4438175005128008(0.4438175005128008),0.11793237457817628(0.11793237457817628),0.08644626462256925(0.08644626462256925),0.5823274524392231(0.5823274524392231)
Eric.Gordon,0.0(0.0),0.02566784606409073(0.02566784606409073),0.042154249463133064(0.042154249463133064),0.0(0.0),0.4320546221221408(0.4320546221221408),0.46969106246844905(0.46969106246844905),0.2443736024408233(0.2443736024408233),0.6010211707355027(0.6010211707355027),0.04949503896163722(0.04949503896163722),0.3250313249720587(0.3250313249720587),0.3251484134021311(0.3251484134021311),0.19895455706312018(0.19895455706312018),0.13886932540378247(0.13886932540378247),0.09576847466027727(0.09576847466027727),0.8549535045057272(0.8549535045057272)
Robert.Covington,0.0(0.0),0.14848037649404755(0.14848037649404755),0.1877637366944645(0.1877637366944645),0.030058865195350514(0.030058865195350514),0.540227566104429(0.540227566104429),0.41509940997693784(0.41509940997693784),0.2404618208610719(0.2404618208610719),0.6353786748841177(0.6353786748841177),0.1932344302076313(0.1932344302076313),0.07520813796073673(0.07520813796073673),0.07356333693152965(0.07356333693152965),0.3242022518576209(0.3242022518576209),0.09327443354810376(0.09327443354810376),0.08758568742023382(0.08758568742023382),0.7376670586296206(0.7376670586296206)
Gary.Harris,0.0(0.0),0.08702610512700937(0.08702610512700937),0.30787951594661384(0.30787951594661384),0.0(0.0),0.37386899268518575(0.37386899268518575),0.7434003550257018(0.7434003550257018),0.2388107936407297(0.2388107936407297),0.5118124981236134(0.5118124981236134),0.09040485857167792(0.09040485857167792),0.1122417095102905(0.1122417095102905),0.21333607887308972(0.21333607887308972),0.41788724970658353(0.41788724970658353),0.14892358646794415(0.14892358646794415),0.18578590581911114(0.18578590581911114),0.5250989880035953(0.5250989880035953)
Zach.LaVine,0.0(0.0),0.0(0.0),0.036110632023245784(0.036110632023245784),0.0(0.0),0.25717159747623247(0.25717159747623247),0.9748339096032833(0.9748339096032833),0.2373935621926544(0.2373935621926544),0.5626627178883866(0.5626627178883866),0.03910068151632313(0.03910068151632313),0.36561757162453695(0.36561757162453695),0.3878818290009213(0.3878818290009213),0.2826212136897582(0.2826212136897582),0.06404201351689336(0.06404201351689336),0.41096949263730087(0.41096949263730087),0.5740740928710565(0.5740740928710565)
Devin.Harris,0.0(0.0),0.0(0.0),0.13961843036750804(0.13961843036750804),0.0(0.0),0.43722719852518893(0.43722719852518893),0.23046760070202718(0.23046760070202718),0.23363718083146226(0.23363718083146226),0.5655013222819009(0.5655013222819009),0.3015520839382452(0.3015520839382452),0.28707495610929734(0.28707495610929734),0.31398171387976465(0.31398171387976465),0.2976095670887357(0.2976095670887357),0.1193181046567195(0.1193181046567195),0.18911659084544838(0.18911659084544838),0.6824698410996584(0.6824698410996584)
D.J..Augustin,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.28068065735708775(0.28068065735708775),0.39857034502476923(0.39857034502476923),0.23088674327724634(0.23088674327724634),0.38866959632466846(0.38866959632466846),0.20948846441331861(0.20948846441331861),0.1828933812548481(0.1828933812548481),0.7037439687931323(0.7037439687931323),0.1602807824218651(0.1602807824218651),0.17833073701966093(0.17833073701966093),0.3518325985535181(0.3518325985535181),0.6968264277737887(0.6968264277737887)
C.J..Watson,0.0(0.0),0.0(0.0),0.13550057319439032(0.13550057319439032),0.0(0.0),0.3286808830502233(0.3286808830502233),0.2960341743095486(0.2960341743095486),0.2286517805733139(0.2286517805733139),0.6928012637627002(0.6928012637627002),0.2993353824372711(0.2993353824372711),0.24831379276824467(0.24831379276824467),0.3716112593735774(0.3716112593735774),0.18003473554988594(0.18003473554988594),0.11250336570798866(0.11250336570798866),0.5686476407140083(0.5686476407140083),0.5566756492273582(0.5566756492273582)
Kelly.Oubre,0.0(0.0),0.23369962832290805(0.23369962832290805),0.16791444218242432(0.16791444218242432),0.0(0.0),0.5590977526740292(0.5590977526740292),0.16828525413196868(0.16828525413196868),0.21217434177652544(0.21217434177652544),0.6321377834686399(0.6321377834686399),0.13290220816021725(0.13290220816021725),0.10462287807199853(0.10462287807199853),0.13815194671596712(0.13815194671596712),0.3507990897100136(0.3507990897100136),0.1364708085117743(0.1364708085117743),0.2623750623144995(0.2623750623144995),0.5575292059751487(0.5575292059751487)
Patty.Mills,0.0(0.0),0.0(0.0),0.0973903699171432(0.0973903699171432),0.0(0.0),0.3953824619875746(0.3953824619875746),0.5058456694496233(0.5058456694496233),0.20873367111159521(0.20873367111159521),0.45859030753337227(0.45859030753337227),0.0803858868124245(0.0803858868124245),0.07846715757315943(0.07846715757315943),0.5295824848608991(0.5295824848608991),0.13515011798136034(0.13515011798136034),0.0(0.0),0.4588584094644652(0.4588584094644652),0.7516252169671269(0.7516252169671269)
Tyler.Johnson,0.0(0.0),0.060558882458049274(0.060558882458049274),0.13426524097774845(0.13426524097774845),0.0(0.0),0.31947836797466667(0.31947836797466667),0.6361634003804912(0.6361634003804912),0.2080362577629549(0.2080362577629549),0.43045036339132026(0.43045036339132026),0.11941237920933216(0.11941237920933216),0.154920349616541(0.154920349616541),0.48073606184758877(0.48073606184758877),0.26920774163124006(0.26920774163124006),0.33009382516083613(0.33009382516083613),0.471267552093688(0.471267552093688),0.39668378114668457(0.39668378114668457)
Trevor.Ariza,0.0(0.0),0.08440748330137539(0.08440748330137539),0.08441103587525797(0.08441103587525797),0.04160974313070721(0.04160974313070721),0.6069871955151444(0.6069871955151444),0.12922381022825652(0.12922381022825652),0.20179035093134387(0.20179035093134387),0.8058834642183638(0.8058834642183638),0.2041658775887571(0.2041658775887571),0.1526928514108593(0.1526928514108593),0.08774515614006802(0.08774515614006802),0.21516424439352222(0.21516424439352222),0.03838785917380478(0.03838785917380478),0.06562159714880403(0.06562159714880403),0.9139364972891793(0.9139364972891793)
Garrett.Temple,0.0(0.0),0.06801125198842745(0.06801125198842745),0.15121750272623358(0.15121750272623358),0.0(0.0),0.44338894505962306(0.44338894505962306),0.32176822891297235(0.32176822891297235),0.19769300009141633(0.19769300009141633),0.54306645642111(0.54306645642111),0.21533866936679216(0.21533866936679216),0.19138330407286486(0.19138330407286486),0.3272360914164233(0.3272360914164233),0.2028289360398518(0.2028289360398518),0.10243903087427482(0.10243903087427482),0.3794478894739587(0.3794478894739587),0.6695816567154337(0.6695816567154337)
Damian.Lillard,0.0(0.0),0.030852312505784144(0.030852312505784144),0.09156556345506772(0.09156556345506772),0.0(0.0),0.09992790421723977(0.09992790421723977),0.4956085727432009(0.4956085727432009),0.19668712251724269(0.19668712251724269),0.2119331470152683(0.2119331470152683),0.09915719873694688(0.09915719873694688),0.6221974478737474(0.6221974478737474),0.7515378690857787(0.7515378690857787),0.2803787565263841(0.2803787565263841),0.2499337222649604(0.2499337222649604),0.3545531838524484(0.3545531838524484),0.5116113966329385(0.5116113966329385)
Justin.Anderson,0.0(0.0),0.20289178062316163(0.20289178062316163),0.21615851242104545(0.21615851242104545),0.0(0.0),0.5476237337899491(0.5476237337899491),0.3005753362143496(0.3005753362143496),0.19658649983707485(0.19658649983707485),0.342010355620072(0.342010355620072),0.20275247606760446(0.20275247606760446),0.3879439653629959(0.3879439653629959),0.1127639476115026(0.1127639476115026),0.34251536261811394(0.34251536261811394),0.232545031934291(0.232545031934291),0.16656133553811947(0.16656133553811947),0.5810343241692835(0.5810343241692835)
Rodney.McGruder,0.0(0.0),0.18039953482551732(0.18039953482551732),0.2327834115477087(0.2327834115477087),0.0(0.0),0.5926452107942517(0.5926452107942517),0.35543557716336527(0.35543557716336527),0.1892047757041943(0.1892047757041943),0.3676779352353762(0.3676779352353762),0.09360800654307137(0.09360800654307137),0.08702457391676274(0.08702457391676274),0.20109919044943136(0.20109919044943136),0.21246740892602806(0.21246740892602806),0.39797960106050695(0.39797960106050695),0.18727056307081008(0.18727056307081008),0.6273299508109104(0.6273299508109104)
Terry.Rozier,0.0(0.0),0.09218053983905107(0.09218053983905107),0.08326335247433622(0.08326335247433622),0.0(0.0),0.3887559624451776(0.3887559624451776),0.3758193160164519(0.3758193160164519),0.1866063153368723(0.1866063153368723),0.49436644176420064(0.49436644176420064),0.18982196621729863(0.18982196621729863),0.2999261149320933(0.2999261149320933),0.3960450999458988(0.3960450999458988),0.2788467586764271(0.2788467586764271),0.19552975465261055(0.19552975465261055),0.3196336509293363(0.3196336509293363),0.5690029861995433(0.5690029861995433)
Monta.Ellis,0.0(0.0),0.0(0.0),0.05105506112758727(0.05105506112758727),0.0(0.0),0.32546230981534474(0.32546230981534474),0.26687525178056587(0.26687525178056587),0.1830759323407234(0.1830759323407234),0.4703247344998372(0.4703247344998372),0.1684601122337318(0.1684601122337318),0.20677156504162109(0.20677156504162109),0.6464204385034423(0.6464204385034423),0.30977685307563924(0.30977685307563924),0.22217751498012522(0.22217751498012522),0.6042941709601275(0.6042941709601275),0.31508175149123074(0.31508175149123074)
Tony.Snell,0.0(0.0),0.054854978631838774(0.054854978631838774),0.10322608494040963(0.10322608494040963),0.0(0.0),0.6070405345148501(0.6070405345148501),0.6900993521598175(0.6900993521598175),0.17767368389663354(0.17767368389663354),0.5947715834282693(0.5947715834282693),0.11667020782430985(0.11667020782430985),0.0836125433470724(0.0836125433470724),0.11890127374112122(0.11890127374112122),0.16019346591489653(0.16019346591489653),0.06174059753854981(0.06174059753854981),0.2135032325563534(0.2135032325563534),0.8610939566490353(0.8610939566490353)
Brandon.Rush,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.9075851019939517(0.9075851019939517),0.25475709000951086(0.25475709000951086),0.17709305704259487(0.17709305704259487),0.634474287820211(0.634474287820211),0.247298935337887(0.247298935337887),0.0(0.0),0.0(0.0),0.15814149537371436(0.15814149537371436),0.061994210206102865(0.061994210206102865),0.3006235540453744(0.3006235540453744),0.8015449045275747(0.8015449045275747)
DeMarre.Carroll,0.0(0.0),0.143332126589468(0.143332126589468),0.14123643622046117(0.14123643622046117),0.0(0.0),0.6658796664218848(0.6658796664218848),0.0(0.0),0.16881767477734(0.16881767477734),0.7705737197335993(0.7705737197335993),0.13177742391091884(0.13177742391091884),0.14666757808885758(0.14666757808885758),0.07800635718287001(0.07800635718287001),0.18309469429778855(0.18309469429778855),0.22549354429624002(0.22549354429624002),0.1828524325771206(0.1828524325771206),0.762976506412732(0.762976506412732)
Josh.Richardson,0.0(0.0),0.0(0.0),0.05521638127274635(0.05521638127274635),0.0(0.0),0.512754063055967(0.512754063055967),0.5696591967900142(0.5696591967900142),0.16245973516000997(0.16245973516000997),0.36550789392596517(0.36550789392596517),0.08467369165713025(0.08467369165713025),0.17863518439803608(0.17863518439803608),0.43390894199463287(0.43390894199463287),0.15970947186721304(0.15970947186721304),0.18454288561485876(0.18454288561485876),0.509875775180723(0.509875775180723),0.5817991664163412(0.5817991664163412)
Victor.Oladipo,0.0(0.0),0.03571679742092302(0.03571679742092302),0.14287321658625599(0.14287321658625599),0.0(0.0),0.3277700167078791(0.3277700167078791),0.24725189251025592(0.24725189251025592),0.1570019836272813(0.1570019836272813),0.6712794855607692(0.6712794855607692),0.05468429674935514(0.05468429674935514),0.16870797473139387(0.16870797473139387),0.5229677124990914(0.5229677124990914),0.27745985772987(0.27745985772987),0.2218900000694358(0.2218900000694358),0.40296430958083185(0.40296430958083185),0.4965824425828847(0.4965824425828847)
